min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.2,4,8,3,3000,3,5,43
0.2,4,9,0,21,5,10,43
0.2,4,9,1,276,6,14,43
0.2,4,9,2,1781,6,15,43
0.2,4,9,3,3000,3,5,43
0.2,4,10,0,15,5,8,43
0.2,4,10,1,34,6,12,43
0.2,4,10,2,75,6,13,43
0.2,4,10,3,223,6,13,43
0.2,5,5,0,389,9,28,43
0.2,5,5,1,2105,9,31,44
0.2,5,5,2,3000,7,23,44
0.2,5,5,3,3000,4,10,43
0.2,5,6,0,165,7,19,43
0.2,5,6,1,475,8,27,44
0.2,5,6,2,1186,9,30,44
0.2,5,6,3,3000,4,10,43
0.2,5,7,0,77,6,15,43
0.2,5,7,1,247,7,22,44
0.2,5,7,2,455,8,26,44
0.2,5,7,3,1702,8,26,44
0.2,5,8,0,58,6,12,43
0.2,5,8,1,143,6,15,43
0.2,5,8,2,314,6,15,43
0.2,5,8,3,1415,7,20,43
0.2,5,9,0,38,6,12,43
0.2,5,9,1,89,6,13,43
0.2,5,9,2,128,6,13,43
0.2,5,9,3,223,7,15,43
0.2,5,10,0,14,5,9,43
0.2,5,10,1,24,5,10,43
0.2,5,10,2,29,5,10,43
0.2,5,10,3,57,6,12,43
0.3,1,5,0,261,5,17,43
0.3,1,5,1,1017,5,20,44
0.3,1,5,2,3000,5,21,44
0.3,1,5,3,3000,3,7,43
0.3,1,6,0,45,5,16,43
0.3,1,6,1,129,5,19,44
0.3,1,6,2,339,5,19,44
0.3,1,6,3,3000,3,9,44
0.3,1,7,0,41,5,15,43
0.3,1,7,1,45,5,16,43
0.3,1,7,2,47,5,16,43
0.3,1,7,3,186,5,17,43
0.3,1,8,0,41,5,15,43
0.3,1,8,1,45,5,16,43
0.3,1,8,2,47,5,16,43
0.3,1,8,3,185,5,17,43
0.3,1,9,0,25,5,13,43
0.3,1,9,1,27,5,14,43
0.3,1,9,2,28,5,14,43
0.3,1,9,3,28,5,14,43
0.3,1,10,0,12,5,8,43
0.3,1,10,1,13,5,9,43
0.3,1,10,2,13,5,9,43
0.3,1,10,3,15,5,10,43
0.3,2,5,0,197,7,21,43
0.3,2,5,1,2799,8,24,44
0.3,2,5,2,3000,7,22,44
0.3,2,5,3,3000,3,6,43
0.3,2,6,0,71,7,17,43
0.3,2,6,1,129,8,19,43
0.3,2,6,2,231,8,19,43
0.3,2,6,3,649,8,20,43
0.3,2,7,0,71,7,17,43
0.3,2,7,1,71,7,17,43
0.3,2,7,2,85,7,17,43
0.3,2,7,3,149,7,17,43
0.3,2,8,0,54,7,16,43
0.3,2,8,1,55,7,16,43
0.3,2,8,2,67,7,16,43
0.3,2,8,3,107,7,16,43
0.3,2,9,0,29,6,15,43
0.3,2,9,1,29,6,15,43
0.3,2,9,2,30,6,15,43
0.3,2,9,3,97,7,16,43
0.3,2,10,0,19,6,11,43
0.3,2,10,1,20,6,11,43
0.3,2,10,2,26,6,14,43
0.3,2,10,3,81,7,15,43
0.3,3,5,0,1961,9,29,44
0.3,3,5,1,3000,9,28,44
0.3,3,5,2,3000,7,23,44
0.3,3,5,3,3000,3,6,43
0.3,3,6,0,87,8,21,43
0.3,3,6,1,156,8,23,44
0.3,3,6,2,600,8,23,44
0.3,3,6,3,3000,4,13,44
0.3,3,7,0,75,8,19,43
0.3,3,7,1,75,8,19,43
0.3,3,7,2,113,8,19,43
0.3,3,7,3,195,8,19,43
0.3,3,8,0,57,8,18,43
0.3,3,8,1,60,8,18,43
0.3,3,8,2,95,8,18,43
0.3,3,8,3,163,8,18,43
0.3,3,9,0,52,8,18,43
0.3,3,9,1,55,8,18,43
0.3,3,9,2,81,8,18,43
0.3,3,9,3,138,8,18,43
0.3,3,10,0,28,7,15,43
0.3,3,10,1,35,7,15,43
0.3,3,10,2,43,7,15,43
0.3,3,10,3,86,7,15,43
0.3,4,5,0,1196,6,24,43
0.3,4,5,1,3000,8,25,43
0.3,4,5,2,3000,4,13,43
0.3,4,5,3,3000,0,0,0
0.3,4,6,0,202,6,19,43
0.3,4,6,1,880,6,20,43
0.3,4,6,2,2579,6,20,43
0.3,4,6,3,3000,3,7,43
0.3,4,7,0,100,6,17,43
0.3,4,7,1,451,6,18,43
0.3,4,7,2,1313,6,18,43
0.3,4,7,3,3000,3,6,43
0.3,4,8,0,73,6,17,43
0.3,4,8,1,288,6,17,43
0.3,4,8,2,792,6,17,43
0.3,4,8,3,3000,4,10,43
0.3,4,9,0,20,5,9,43
0.3,4,9,1,39,5,10,43
0.3,4,9,2,107,5,10,43
0.3,4,9,3,3000,6,13,43
0.3,4,10,0,13,4,7,43
0.3,4,10,1,23,4,7,43
0.3,4,10,2,55,4,7,43
0.3,4,10,3,3000,5,10,43
0.3,5,5,0,1196,6,24,43
0.3,5,5,1,3000,8,25,43
0.3,5,5,2,3000,4,13,43
0.3,5,5,3,3000,0,0,0
0.3,5,6,0,202,6,19,43
0.3,5,6,1,880,6,20,43
0.3,5,6,2,2579,6,20,43
0.3,5,6,3,3000,3,7,43
0.3,5,7,0,100,6,17,43
0.3,5,7,1,451,6,18,43
0.3,5,7,2,1313,6,18,43
0.3,5,7,3,3000,3,6,43
0.3,5,8,0,73,6,17,43
0.3,5,8,1,288,6,17,43
0.3,5,8,2,792,6,17,43
0.3,5,8,3,3000,4,10,43
0.3,5,9,0,20,5,9,43
0.3,5,9,1,39,5,10,43
0.3,5,9,2,101,5,10,43
0.3,5,9,3,3000,6,13,43
0.3,5,10,0,13,4,7,43
0.3,5,10,1,23,4,7,43
0.3,5,10,2,55,4,7,43
0.3,5,10,3,3000,5,10,43
0.4,1,5,0,261,5,17,43
0.4,1,5,1,1017,5,20,44
0.4,1,5,2,3000,5,21,44
0.4,1,5,3,3000,3,7,43
0.4,1,6,0,45,5,16,43
