min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.3,3,9,2,969,4,12,27
0.3,3,9,3,3914,5,14,27
0.3,3,10,0,14,1,2,23
0.3,3,10,1,193,1,4,24
0.3,3,10,2,386,1,4,24
0.3,3,10,3,1359,3,6,24
0.3,4,5,0,834,4,10,28
0.3,4,5,1,5000,3,10,26
0.3,4,5,2,5000,0,0,0
0.3,4,5,3,5000,0,0,0
0.3,4,6,0,121,3,9,28
0.3,4,6,1,2584,5,18,29
0.3,4,6,2,4056,5,18,29
0.3,4,6,3,5000,0,4,26
0.3,4,7,0,88,3,9,28
0.3,4,7,1,1946,5,17,29
0.3,4,7,2,3145,5,17,29
0.3,4,7,3,5000,5,14,27
0.3,4,8,0,32,2,6,27
0.3,4,8,1,974,4,13,28
0.3,4,8,2,1852,4,13,28
0.3,4,8,3,5000,5,14,28
0.3,4,9,0,5,2,4,25
0.3,4,9,1,360,3,8,25
0.3,4,9,2,1146,3,10,26
0.3,4,9,3,3741,5,12,26
0.3,4,10,0,1,0,0,0
0.3,4,10,1,189,3,8,25
0.3,4,10,2,462,3,10,26
0.3,4,10,3,1976,4,11,26
0.3,5,5,0,4872,6,21,29
0.3,5,5,1,5000,0,0,0
0.3,5,5,2,5000,0,0,0
0.3,5,5,3,5000,0,0,0
0.3,5,6,0,678,4,13,28
0.3,5,6,1,5000,4,14,27
0.3,5,6,2,5000,0,1,23
0.3,5,6,3,5000,0,0,0
0.3,5,7,0,243,3,12,28
0.3,5,7,1,5000,6,17,27
0.3,5,7,2,5000,0,7,26
0.3,5,7,3,5000,0,0,0
0.3,5,8,0,52,3,9,27
0.3,5,8,1,1032,5,15,28
0.3,5,8,2,1723,5,15,28
0.3,5,8,3,5000,5,15,28
0.3,5,9,0,17,3,7,25
0.3,5,9,1,405,4,10,25
0.3,5,9,2,1024,4,12,26
0.3,5,9,3,4623,5,13,26
0.3,5,10,0,7,2,3,23
0.3,5,10,1,254,3,8,25
0.3,5,10,2,414,3,10,26
0.3,5,10,3,-1,3,10,26
0.4,1,5,0,41,2,2,23
0.4,1,5,1,5000,0,0,0
0.4,1,5,2,5000,0,0,0
0.4,1,5,3,5000,0,0,0
0.4,1,6,0,7,2,2,23
0.4,1,6,1,5000,0,2,23
0.4,1,6,2,5000,0,1,23
0.4,1,6,3,5000,0,0,0
0.4,1,7,0,2,0,0,0
0.4,1,7,1,310,3,7,25
0.4,1,7,2,452,3,8,25
0.4,1,7,3,1193,5,11,26
0.4,1,8,0,1,0,0,0
0.4,1,8,1,147,2,6,25
0.4,1,8,2,198,2,7,25
0.4,1,8,3,421,4,10,26
0.4,1,9,0,1,0,0,0
0.4,1,9,1,77,2,4,23
0.4,1,9,2,107,2,5,23
0.4,1,9,3,232,4,8,24
0.4,1,10,0,1,0,0,0
0.4,1,10,1,21,2,4,23
0.4,1,10,2,60,2,5,23
0.4,1,10,3,100,4,7,23
0.4,2,5,0,128,4,15,28
0.4,2,5,1,5000,4,15,27
0.4,2,5,2,5000,0,1,23
0.4,2,5,3,5000,0,0,0
0.4,2,6,0,95,3,13,28
0.4,2,6,1,2991,5,20,29
0.4,2,6,2,5000,5,20,29
0.4,2,6,3,5000,0,0,0
0.4,2,7,0,78,3,13,28
0.4,2,7,1,2671,5,19,29
0.4,2,7,2,4745,5,19,29
0.4,2,7,3,5000,0,0,0
0.4,2,8,0,33,2,6,27
0.4,2,8,1,938,4,12,28
0.4,2,8,2,1393,4,12,28
0.4,2,8,3,4738,4,12,28
0.4,2,9,0,24,1,3,25
0.4,2,9,1,704,4,10,27
0.4,2,9,2,1191,4,10,27
0.4,2,9,3,4680,4,11,27
0.4,2,10,0,13,1,2,23
0.4,2,10,1,274,2,5,24
0.4,2,10,2,694,2,5,24
0.4,2,10,3,3452,3,6,24
0.4,3,5,0,1970,6,22,29
0.4,3,5,1,5000,3,11,26
0.4,3,5,2,5000,0,1,23
0.4,3,5,3,5000,0,0,0
0.4,3,6,0,1693,6,20,29
0.4,3,6,1,5000,6,20,29
0.4,3,6,2,5000,0,5,26
0.4,3,6,3,5000,0,1,23
0.4,3,7,0,81,4,13,28
0.4,3,7,1,3016,6,21,29
0.4,3,7,2,5000,6,19,27
0.4,3,7,3,5000,0,1,23
0.4,3,8,0,45,4,11,27
0.4,3,8,1,2091,6,20,28
0.4,3,8,2,5000,6,20,28
0.4,3,8,3,5000,0,1,23
0.4,3,9,0,24,3,5,25
0.4,3,9,1,999,5,12,27
0.4,3,9,2,2379,5,12,27
0.4,3,9,3,5000,3,8,25
0.4,3,10,0,15,3,4,23
0.4,3,10,1,648,3,7,24
0.4,3,10,2,2049,3,7,24
0.4,3,10,3,5000,3,6,24
0.4,4,5,0,2376,6,21,29
0.4,4,5,1,5000,0,1,23
0.4,4,5,2,5000,0,0,0
0.4,4,5,3,5000,0,0,0
0.4,4,6,0,1838,6,19,29
0.4,4,6,1,5000,0,1,23
0.4,4,6,2,5000,0,0,0
0.4,4,6,3,5000,0,0,0
0.4,4,7,0,807,6,18,28
0.4,4,7,1,5000,0,2,24
0.4,4,7,2,5000,0,0,0
0.4,4,7,3,5000,0,0,0
0.4,4,8,0,366,5,10,23
0.4,4,8,1,4190,6,12,23
0.4,4,8,2,5000,4,7,23
0.4,4,8,3,5000,0,0,0
0.4,4,9,0,159,4,6,23
0.4,4,9,1,2883,5,8,23
0.4,4,9,2,5000,5,8,23
0.4,4,9,3,-1,5,8,23
0.4,4,10,0,151,4,5,23
0.4,4,10,1,-1,4,5,23
0.4,4,10,2,-1,4,5,23
0.4,4,10,3,-1,4,5,23
0.4,5,5,0,-1,4,5,23
0.4,5,5,1,-1,4,5,23
0.4,5,5,2,5000,0,0,0
0.4,5,5,3,5000,0,0,0
0.4,5,6,0,3661,6,18,29
0.4,5,6,1,5000,0,1,23
0.4,5,6,2,5000,0,1,23
0.4,5,6,3,5000,0,0,0
0.4,5,7,0,1184,6,17,29
0.4,5,7,1,5000,5,14,27
